0.2.2.0.0.0;0.2.2.0.0.0.0;164700 / 164700;0
0.2.2.0.0.0.0.0.3.3;0.2.2.0.0.0.0.0.3.3.0;100 / 100;0
0.2.2.0.0.0.0.0.3.3;0.2.2.0.0.0.0.0.3.3.8;100 / 100;0
0.2.2.0.0.0.0.0.3.4;0.2.2.0.0.0.0.0.3.4.3;100 / 100;0
0.2.2.0.0.0.0.0.3.4;0.2.2.0.0.0.0.0.3.4.5;100 / 100;0
0.2.2.0.0.0.0.0.3.5;0.2.2.0.0.0.0.0.3.5.2;100 / 100;0
0.2.2.0.0.0.0.0.3.5;0.2.2.0.0.0.0.0.3.5.5;100 / 100;0
0.2.2.0.0.0.0.0.4.0;0.2.2.0.0.0.0.0.4.0.1;100 / 100;0
0.2.2.0.0.0.0.0.4.0;0.2.2.0.0.0.0.0.4.0.6;100 / 100;0
0.2.2.0.0.0.0.0.4.0;0.2.2.0.0.0.0.0.4.0.8;100 / 100;0
0.2.2.0.0.0.0.0.4.1;0.2.2.0.0.0.0.0.4.1.3;100 / 100;0
0.2.2.0.0.0.0.0.4.1;0.2.2.0.0.0.0.0.4.1.7;100 / 100;0
0.2.2.0.0.0.0.0.4.2;0.2.2.0.0.0.0.0.4.2.1;100 / 100;0
0.2.2.0.0.0.0.0.4.2;0.2.2.0.0.0.0.0.4.2.2;100 / 100;0
0.2.2.0.0.0.0.0.4.3;0.2.2.0.0.0.0.0.4.3.3;100 / 100;0
0.2.2.0.0.0.0.0.4.3;0.2.2.0.0.0.0.0.4.3.8;100 / 100;0
0.2.2.0.0.0.0.0.4.4;0.2.2.0.0.0.0.0.4.4.3;100 / 100;0
0.2.2.0.0.0.0.0.4.4;0.2.2.0.0.0.0.0.4.4.4;100 / 100;0
0.2.2.0.0.0.0.0.4.5;0.2.2.0.0.0.0.0.4.5.4;100 / 100;0
0.2.2.0.0.0.0.0.4.5;0.2.2.0.0.0.0.0.4.5.5;100 / 100;0
0.2.2.0.0.0.0.0.5.0;0.2.2.0.0.0.0.0.5.0.7;200 / 200;0
0.2.2.0.0.0.0.0.5.0;0.2.2.0.0.0.0.0.5.0.8;100 / 100;0
0.2.2.0.0.0.0.0.5.1;0.2.2.0.0.0.0.0.5.1.4;100 / 100;0
0.2.2.0.0.0.0.0.5.1;0.2.2.0.0.0.0.0.5.1.7;100 / 100;0
0.2.2.0.0.0.0.0.5.2;0.2.2.0.0.0.0.0.5.2.8;200 / 200;0
0.2.2.0.0.0.0.0.5.3;0.2.2.0.0.0.0.0.5.3.3;100 / 100;0
0.2.2.0.0.0.0.0.5.3;0.2.2.0.0.0.0.0.5.3.5;100 / 100;0
0.2.2.0.0.0.0.0.5.4;0.2.2.0.0.0.0.0.5.4.0;100 / 100;0
0.2.2.0.0.0.0.0.5.4;0.2.2.0.0.0.0.0.5.4.2;100 / 100;0
0.2.2.0.0.0.0.0.5.5;0.2.2.0.0.0.0.0.5.5.2;100 / 100;0
0.2.2.0.0.0.0.0.5.5;0.2.2.0.0.0.0.0.5.5.4;100 / 100;0
0.2.2.0.0.0.0.0.6.0;0.2.2.0.0.0.0.0.6.0.2;100 / 100;0
0.2.2.0.0.0.0.0.6.0;0.2.2.0.0.0.0.0.6.0.7;100 / 100;0
0.2.2.0.0.0.0.0.6.0;0.2.2.0.0.0.0.0.6.0.9;100 / 100;0
0.2.2.0.0.0.0.0.6.1;0.2.2.0.0.0.0.0.6.1.3;100 / 100;0
0.2.2.0.0.0.0.0.6.1;0.2.2.0.0.0.0.0.6.1.6;100 / 100;0
0.2.2.0.0.0.0.0.6.2;0.2.2.0.0.0.0.0.6.2.0;100 / 100;0
0.2.2.0.0.0.0.0.6.2;0.2.2.0.0.0.0.0.6.2.1;100 / 100;0
0.2.2.0.0.0.0.0.6.3;0.2.2.0.0.0.0.0.6.3.6;100 / 100;0
0.2.2.0.0.0.0.0.6.3;0.2.2.0.0.0.0.0.6.3.7;100 / 100;0
0.2.2.0.0.0.0.0.6.4;0.2.2.0.0.0.0.0.6.4.2;100 / 100;0
0.2.2.0.0.0.0.0.6.4;0.2.2.0.0.0.0.0.6.4.4;100 / 100;0
0.2.2.0.0.0.0.0.6.5;0.2.2.0.0.0.0.0.6.5.2;100 / 100;0
0.2.2.0.0.0.0.0.6.5;0.2.2.0.0.0.0.0.6.5.5;100 / 100;0
0.2.2.0.0.0.0.0.7.0;0.2.2.0.0.0.0.0.7.0.4;100 / 100;0
0.2.2.0.0.0.0.0.7.0;0.2.2.0.0.0.0.0.7.0.5;100 / 100;0
0.2.2.0.0.0.0.0.7.0;0.2.2.0.0.0.0.0.7.0.8;100 / 100;0
0.2.2.0.0.0.0.0.7.1;0.2.2.0.0.0.0.0.7.1.6;100 / 100;0
0.2.2.0.0.0.0.0.7.1;0.2.2.0.0.0.0.0.7.1.9;100 / 100;0
0.2.2.0.0.0.0.0.7.2;0.2.2.0.0.0.0.0.7.2.1;100 / 100;0
0.2.2.0.0.0.0.0.7.2;0.2.2.0.0.0.0.0.7.2.2;100 / 100;0
0.2.2.0.0.0.0.0.7.3;0.2.2.0.0.0.0.0.7.3.4;100 / 100;0
0.2.2.0.0.0.0.0.7.3;0.2.2.0.0.0.0.0.7.3.5;100 / 100;0
0.2.2.0.0.0.0.0.7.4;0.2.2.0.0.0.0.0.7.4.1;100 / 100;0
0.2.2.0.0.0.0.0.7.4;0.2.2.0.0.0.0.0.7.4.2;100 / 100;0
0.2.2.0.0.0.0.0.7.5;0.2.2.0.0.0.0.0.7.5.3;100 / 100;0
0.2.2.0.0.0.0.0.7.5;0.2.2.0.0.0.0.0.7.5.5;100 / 100;0
0.2.2.0.0.0.0.1.0.0;0.2.2.0.0.0.0.1.0.0.0;100 / 100;0
0.2.2.0.0.0.0.1.0.0;0.2.2.0.0.0.0.1.0.0.2;100 / 100;0
0.2.2.0.0.0.0.1.0.0;0.2.2.0.0.0.0.1.0.0.5;100 / 100;0
0.2.2.0.0.0.0.1.0.1;0.2.2.0.0.0.0.1.0.1.0;200 / 200;0
0.2.2.0.0.0.0.1.0.1;0.2.2.0.0.0.0.1.0.1.1;100 / 100;0
0.2.2.0.0.0.0.1.0.2;0.2.2.0.0.0.0.1.0.2.4;100 / 100;0
0.2.2.0.0.0.0.1.0.2;0.2.2.0.0.0.0.1.0.2.6;100 / 100;0
0.2.2.0.0.0.0.1.0.3;0.2.2.0.0.0.0.1.0.3.2;100 / 100;0
0.2.2.0.0.0.0.1.0.3;0.2.2.0.0.0.0.1.0.3.9;100 / 100;0
0.2.2.0.0.0.0.1.0.4;0.2.2.0.0.0.0.1.0.4.5;100 / 100;0
0.2.2.0.0.0.0.1.0.4;0.2.2.0.0.0.0.1.0.4.8;100 / 100;0
0.2.2.0.0.0.0.1.0.5;0.2.2.0.0.0.0.1.0.5.0;100 / 100;0
0.2.2.0.0.0.0.1.0.5;0.2.2.0.0.0.0.1.0.5.9;100 / 100;0
0.2.2.0.0.0.0.1.1.0;0.2.2.0.0.0.0.1.1.0.4;100 / 100;0
0.2.2.0.0.0.0.1.1.0;0.2.2.0.0.0.0.1.1.0.6;200 / 200;0
0.2.2.0.0.0.0.1.1.1;0.2.2.0.0.0.0.1.1.1.3;100 / 100;0
0.2.2.0.0.0.0.1.1.1;0.2.2.0.0.0.0.1.1.1.5;100 / 100;0
0.2.2.0.0.0.0.1.1.1;0.2.2.0.0.0.0.1.1.1.6;100 / 100;0
0.2.2.0.0.0.0.1.1.2;0.2.2.0.0.0.0.1.1.2.0;100 / 100;0
0.2.2.0.0.0.0.1.1.2;0.2.2.0.0.0.0.1.1.2.6;100 / 100;0
0.2.2.0.0.0.0.1.1.3;0.2.2.0.0.0.0.1.1.3.2;100 / 100;0
0.2.2.0.0.0.0.1.1.3;0.2.2.0.0.0.0.1.1.3.9;100 / 100;0
0.2.2.0.0.0.0.1.1.4;0.2.2.0.0.0.0.1.1.4.0;100 / 100;0
0.2.2.0.0.0.0.1.1.4;0.2.2.0.0.0.0.1.1.4.5;100 / 100;0
0.2.2.0.0.0.0.1.1.5;0.2.2.0.0.0.0.1.1.5.0;100 / 100;0
0.2.2.0.0.0.0.1.1.5;0.2.2.0.0.0.0.1.1.5.9;100 / 100;0
0.2.2.0.0.0.0.1.2.0;0.2.2.0.0.0.0.1.2.0.2;100 / 100;0
0.2.2.0.0.0.0.1.2.0;0.2.2.0.0.0.0.1.2.0.9;200 / 200;0
0.2.2.0.0.0.0.1.2.1;0.2.2.0.0.0.0.1.2.1.6;100 / 100;0
0.2.2.0.0.0.0.1.2.1;0.2.2.0.0.0.0.1.2.1.8;100 / 100;0
0.2.2.0.0.0.0.1.2.2;0.2.2.0.0.0.0.1.2.2.3;100 / 100;0
0.2.2.0.0.0.0.1.2.2;0.2.2.0.0.0.0.1.2.2.7;100 / 100;0
0.2.2.0.0.0.0.1.2.3;0.2.2.0.0.0.0.1.2.3.0;100 / 100;0
0.2.2.0.0.0.0.1.2.3;0.2.2.0.0.0.0.1.2.3.5;100 / 100;0
0.2.2.0.0.0.0.1.2.4;0.2.2.0.0.0.0.1.2.4.0;100 / 100;0
0.2.2.0.0.0.0.1.2.4;0.2.2.0.0.0.0.1.2.4.4;100 / 100;0
0.2.2.0.0.0.0.1.2.5;0.2.2.0.0.0.0.1.2.5.6;100 / 100;0
0.2.2.0.0.0.0.1.2.5;0.2.2.0.0.0.0.1.2.5.7;100 / 100;0
0.2.2.0.0.0.0.1.3.0;0.2.2.0.0.0.0.1.3.0.4;200 / 200;0
0.2.2.0.0.0.0.1.3.0;0.2.2.0.0.0.0.1.3.0.9;100 / 100;0
0.2.2.0.0.0.0.1.3.1;0.2.2.0.0.0.0.1.3.1.3;100 / 100;0
0.2.2.0.0.0.0.1.3.1;0.2.2.0.0.0.0.1.3.1.9;100 / 100;0
0.2.2.0.0.0.0.1.3.2;0.2.2.0.0.0.0.1.3.2.7;100 / 100;0
0.2.2.0.0.0.0.1.3.2;0.2.2.0.0.0.0.1.3.2.9;100 / 100;0
0.2.2.0.0.0.0.1.3.3;0.2.2.0.0.0.0.1.3.3.6;100 / 100;0
0.2.2.0.0.0.0.1.3.3;0.2.2.0.0.0.0.1.3.3.7;100 / 100;0
0.2.2.0.0.0.0.1.3.4;0.2.2.0.0.0.0.1.3.4.2;200 / 200;0
0.2.2.0.0.0.0.1.3.5;0.2.2.0.0.0.0.1.3.5.6;100 / 100;0
0.2.2.0.0.0.0.1.3.5;0.2.2.0.0.0.0.1.3.5.7;100 / 100;0
0.2.2.0.0.0.0.1.4.0;0.2.2.0.0.0.0.1.4.0.2;100 / 100;0
0.2.2.0.0.0.0.1.4.0;0.2.2.0.0.0.0.1.4.0.8;100 / 100;0
0.2.2.0.0.0.0.1.4.0;0.2.2.0.0.0.0.1.4.0.9;100 / 100;0
0.2.2.0.0.0.0.1.4.1;0.2.2.0.0.0.0.1.4.1.3;100 / 100;0
0.2.2.0.0.0.0.1.4.1;0.2.2.0.0.0.0.1.4.1.9;100 / 100;0
0.2.2.0.0.0.0.1.4.2;0.2.2.0.0.0.0.1.4.2.3;100 / 100;0
0.2.2.0.0.0.0.1.4.2;0.2.2.0.0.0.0.1.4.2.7;100 / 100;0
0.2.2.0.0.0.0.1.4.3;0.2.2.0.0.0.0.1.4.3.1;100 / 100;0
0.2.2.0.0.0.0.1.4.3;0.2.2.0.0.0.0.1.4.3.5;100 / 100;0
0.2.2.0.0.0.0.1.4.4;0.2.2.0.0.0.0.1.4.4.0;100 / 100;0
0.2.2.0.0.0.0.1.4.4;0.2.2.0.0.0.0.1.4.4.2;100 / 100;0
0.2.2.0.0.0.0.1.4.5;0.2.2.0.0.0.0.1.4.5.8;200 / 200;0
0.2.2.0.0.0.0.1.5.0;0.2.2.0.0.0.0.1.5.0.1;100 / 100;0
0.2.2.0.0.0.0.1.5.0;0.2.2.0.0.0.0.1.5.0.8;100 / 100;0
0.2.2.0.0.0.0.1.5.0;0.2.2.0.0.0.0.1.5.0.9;100 / 100;0
0.2.2.0.0.0.0.1.5.1;0.2.2.0.0.0.0.1.5.1.4;100 / 100;0
0.2.2.0.0.0.0.1.5.1;0.2.2.0.0.0.0.1.5.1.6;100 / 100;0
0.2.2.0.0.0.0.1.5.2;0.2.2.0.0.0.0.1.5.2.2;100 / 100;0
0.2.2.0.0.0.0.1.5.2;0.2.2.0.0.0.0.1.5.2.8;100 / 100;0
0.2.2.0.0.0.0.1.5.3;0.2.2.0.0.0.0.1.5.3.8;100 / 100;0
0.2.2.0.0.0.0.1.5.3;0.2.2.0.0.0.0.1.5.3.9;100 / 100;0
0.2.2.0.0.0.0.1.5.4;0.2.2.0.0.0.0.1.5.4.0;100 / 100;0
0.2.2.0.0.0.0.1.5.4;0.2.2.0.0.0.0.1.5.4.6;100 / 100;0
0.2.2.0.0.0.0.1.5.5;0.2.2.0.0.0.0.1.5.5.5;100 / 100;0
0.2.2.0.0.0.0.1.5.5;0.2.2.0.0.0.0.1.5.5.6;100 / 100;0
0.2.2.0.0.0.0.1.6.0;0.2.2.0.0.0.0.1.6.0.1;100 / 100;0
0.2.2.0.0.0.0.1.6.0;0.2.2.0.0.0.0.1.6.0.3;100 / 100;0
0.2.2.0.0.0.0.1.6.0;0.2.2.0.0.0.0.1.6.0.4;100 / 100;0
0.2.2.0.0.0.0.1.6.1;0.2.2.0.0.0.0.1.6.1.1;100 / 100;0
0.2.2.0.0.0.0.1.6.1;0.2.2.0.0.0.0.1.6.1.5;100 / 100;0
0.2.2.0.0.0.0.1.6.2;0.2.2.0.0.0.0.1.6.2.1;100 / 100;0
0.2.2.0.0.0.0.1.6.2;0.2.2.0.0.0.0.1.6.2.8;100 / 100;0
0.2.2.0.0.0.0.1.6.3;0.2.2.0.0.0.0.1.6.3.0;100 / 100;0
0.2.2.0.0.0.0.1.6.3;0.2.2.0.0.0.0.1.6.3.7;100 / 100;0
0.2.2.0.0.0.0.1.6.4;0.2.2.0.0.0.0.1.6.4.2;100 / 100;0
0.2.2.0.0.0.0.1.6.4;0.2.2.0.0.0.0.1.6.4.9;100 / 100;0
0.2.2.0.0.0.0.1.6.5;0.2.2.0.0.0.0.1.6.5.0;100 / 100;0
0.2.2.0.0.0.0.1.6.5;0.2.2.0.0.0.0.1.6.5.7;100 / 100;0
0.2.2.0.0.0.0.1.7.0;0.2.2.0.0.0.0.1.7.0.1;100 / 100;0
0.2.2.0.0.0.0.1.7.0;0.2.2.0.0.0.0.1.7.0.3;100 / 100;0
0.2.2.0.0.0.0.1.7.0;0.2.2.0.0.0.0.1.7.0.5;100 / 100;0
0.2.2.0.0.0.0.1.7.1;0.2.2.0.0.0.0.1.7.1.1;100 / 100;0
0.2.2.0.0.0.0.1.7.1;0.2.2.0.0.0.0.1.7.1.5;100 / 100;0
0.2.2.0.0.0.0.1.7.2;0.2.2.0.0.0.0.1.7.2.0;100 / 100;0
0.2.2.0.0.0.0.1.7.2;0.2.2.0.0.0.0.1.7.2.9;100 / 100;0
0.2.2.0.0.0.0.1.7.3;0.2.2.0.0.0.0.1.7.3.2;100 / 100;0
0.2.2.0.0.0.0.1.7.3;0.2.2.0.0.0.0.1.7.3.8;100 / 100;0
0.2.2.0.0.0.0.1.7.4;0.2.2.0.0.0.0.1.7.4.2;100 / 100;0
0.2.2.0.0.0.0.1.7.4;0.2.2.0.0.0.0.1.7.4.5;100 / 100;0
0.2.2.0.0.0.0.1.7.5;0.2.2.0.0.0.0.1.7.5.3;100 / 100;0
0.2.2.0.0.0.0.1.7.5;0.2.2.0.0.0.0.1.7.5.8;100 / 100;0
0.2.2.0.0.0.0.2.0.0;0.2.2.0.0.0.0.2.0.0.2;100 / 100;0
0.2.2.0.0.0.0.2.0.0;0.2.2.0.0.0.0.2.0.0.3;100 / 100;0
0.2.2.0.0.0.0.2.0.0;0.2.2.0.0.0.0.2.0.0.5;100 / 100;0
0.2.2.0.0.0.0.2.0.1;0.2.2.0.0.0.0.2.0.1.5;200 / 200;0
0.2.2.0.0.0.0.2.0.1;0.2.2.0.0.0.0.2.0.1.9;100 / 100;0
0.2.2.0.0.0.0.2.0.2;0.2.2.0.0.0.0.2.0.2.5;100 / 100;0
0.2.2.0.0.0.0.2.0.2;0.2.2.0.0.0.0.2.0.2.8;100 / 100;0
0.2.2.0.0.0.0.2.0.3;0.2.2.0.0.0.0.2.0.3.4;100 / 100;0
0.2.2.0.0.0.0.2.0.3;0.2.2.0.0.0.0.2.0.3.8;100 / 100;0
0.2.2.0.0.0.0.2.0.4;0.2.2.0.0.0.0.2.0.4.0;100 / 100;0
0.2.2.0.0.0.0.2.0.4;0.2.2.0.0.0.0.2.0.4.2;100 / 100;0
0.2.2.0.0.0.0.2.0.5;0.2.2.0.0.0.0.2.0.5.2;100 / 100;0
0.2.2.0.0.0.0.2.0.5;0.2.2.0.0.0.0.2.0.5.4;100 / 100;0
0.2.2.0.0.0.0.2.1.0;0.2.2.0.0.0.0.2.1.0.1;100 / 100;0
0.2.2.0.0.0.0.2.1.0;0.2.2.0.0.0.0.2.1.0.8;100 / 100;0
0.2.2.0.0.0.0.2.1.0;0.2.2.0.0.0.0.2.1.0.9;100 / 100;0
0.2.2.0.0.0.0.2.1.1;0.2.2.0.0.0.0.2.1.1.2;100 / 100;0
0.2.2.0.0.0.0.2.1.1;0.2.2.0.0.0.0.2.1.1.4;100 / 100;0
0.2.2.0.0.0.0.2.1.2;0.2.2.0.0.0.0.2.1.2.1;100 / 100;0
0.2.2.0.0.0.0.2.1.2;0.2.2.0.0.0.0.2.1.2.3;100 / 100;0
0.2.2.0.0.0.0.2.1.3;0.2.2.0.0.0.0.2.1.3.0;100 / 100;0
0.2.2.0.0.0.0.2.1.3;0.2.2.0.0.0.0.2.1.3.2;100 / 100;0
0.2.2.0.0.0.0.2.1.4;0.2.2.0.0.0.0.2.1.4.3;200 / 200;0
0.2.2.0.0.0.0.2.1.5;0.2.2.0.0.0.0.2.1.5.6;100 / 100;0
0.2.2.0.0.0.0.2.1.5;0.2.2.0.0.0.0.2.1.5.9;100 / 100;0
0.2.2.0.0.0.0.2.2.0;0.2.2.0.0.0.0.2.2.0.4;100 / 100;0
0.2.2.0.0.0.0.2.2.0;0.2.2.0.0.0.0.2.2.0.9;200 / 200;0
0.2.2.0.0.0.0.2.2.1;0.2.2.0.0.0.0.2.2.1.4;100 / 100;0
0.2.2.0.0.0.0.2.2.1;0.2.2.0.0.0.0.2.2.1.9;100 / 100;0
0.2.2.0.0.0.0.2.2.2;0.2.2.0.0.0.0.2.2.2.4;100 / 100;0
0.2.2.0.0.0.0.2.2.2;0.2.2.0.0.0.0.2.2.2.9;100 / 100;0
0.2.2.0.0.0.0.2.2.3;0.2.2.0.0.0.0.2.2.3.3;100 / 100;0
0.2.2.0.0.0.0.2.2.3;0.2.2.0.0.0.0.2.2.3.5;100 / 100;0
0.2.2.0.0.0.0.2.2.4;0.2.2.0.0.0.0.2.2.4.2;100 / 100;0
0.2.2.0.0.0.0.2.2.4;0.2.2.0.0.0.0.2.2.4.7;100 / 100;0
0.2.2.0.0.0.0.2.2.5;0.2.2.0.0.0.0.2.2.5.0;100 / 100;0
0.2.2.0.0.0.0.2.2.5;0.2.2.0.0.0.0.2.2.5.1;100 / 100;0
0.2.2.0.0.0.0.2.3.0;0.2.2.0.0.0.0.2.3.0.3;100 / 100;0
0.2.2.0.0.0.0.2.3.0;0.2.2.0.0.0.0.2.3.0.5;100 / 100;0
0.2.2.0.0.0.0.2.3.0;0.2.2.0.0.0.0.2.3.0.8;100 / 100;0
0.2.2.0.0.0.0.2.3.1;0.2.2.0.0.0.0.2.3.1.5;100 / 100;0
0.2.2.0.0.0.0.2.3.1;0.2.2.0.0.0.0.2.3.1.7;100 / 100;0
0.2.2.0.0.0.0.2.3.2;0.2.2.0.0.0.0.2.3.2.7;100 / 100;0
0.2.2.0.0.0.0.2.3.2;0.2.2.0.0.0.0.2.3.2.9;100 / 100;0
0.2.2.0.0.0.0.2.3.3;0.2.2.0.0.0.0.2.3.3.2;100 / 100;0
0.2.2.0.0.0.0.2.3.3;0.2.2.0.0.0.0.2.3.3.4;100 / 100;0
0.2.2.0.0.0.0.2.3.4;0.2.2.0.0.0.0.2.3.4.2;100 / 100;0
0.2.2.0.0.0.0.2.3.4;0.2.2.0.0.0.0.2.3.4.5;100 / 100;0
0.2.2.0.0.0.0.2.3.5;0.2.2.0.0.0.0.2.3.5.2;100 / 100;0
0.2.2.0.0.0.0.2.3.5;0.2.2.0.0.0.0.2.3.5.5;100 / 100;0
0.2.2.0.0.0.0.2.4.0;0.2.2.0.0.0.0.2.4.0.2;200 / 200;0
0.2.2.0.0.0.0.2.4.0;0.2.2.0.0.0.0.2.4.0.9;100 / 100;0
0.2.2.0.0.0.0.2.4.1;0.2.2.0.0.0.0.2.4.1.1;100 / 100;0
0.2.2.0.0.0.0.2.4.1;0.2.2.0.0.0.0.2.4.1.7;100 / 100;0
0.2.2.0.0.0.0.2.4.2;0.2.2.0.0.0.0.2.4.2.0;100 / 100;0
0.2.2.0.0.0.0.2.4.2;0.2.2.0.0.0.0.2.4.2.6;100 / 100;0
0.2.2.0.0.0.0.2.4.3;0.2.2.0.0.0.0.2.4.3.2;100 / 100;0
0.2.2.0.0.0.0.2.4.3;0.2.2.0.0.0.0.2.4.3.7;100 / 100;0
0.2.2.0.0.0.0.2.4.4;0.2.2.0.0.0.0.2.4.4.3;100 / 100;0
0.2.2.0.0.0.0.2.4.4;0.2.2.0.0.0.0.2.4.4.6;100 / 100;0
0.2.2.0.0.0.0.2.4.5;0.2.2.0.0.0.0.2.4.5.6;100 / 100;0
0.2.2.0.0.0.0.2.4.5;0.2.2.0.0.0.0.2.4.5.8;100 / 100;0
0.2.2.0.0.0.0.2.5.0;0.2.2.0.0.0.0.2.5.0.2;100 / 100;0
0.2.2.0.0.0.0.2.5.0;0.2.2.0.0.0.0.2.5.0.3;100 / 100;0
0.2.2.0.0.0.0.2.5.0;0.2.2.0.0.0.0.2.5.0.9;100 / 100;0
0.2.2.0.0.0.0.2.5.1;0.2.2.0.0.0.0.2.5.1.1;100 / 100;0
0.2.2.0.0.0.0.2.5.1;0.2.2.0.0.0.0.2.5.1.6;100 / 100;0
0.2.2.0.0.0.0.2.5.2;0.2.2.0.0.0.0.2.5.2.1;100 / 100;0
0.2.2.0.0.0.0.2.5.2;0.2.2.0.0.0.0.2.5.2.8;100 / 100;0
0.2.2.0.0.0.0.2.5.3;0.2.2.0.0.0.0.2.5.3.4;100 / 100;0
0.2.2.0.0.0.0.2.5.3;0.2.2.0.0.0.0.2.5.3.7;100 / 100;0
0.2.2.0.0.0.0.2.5.4;0.2.2.0.0.0.0.2.5.4.0;100 / 100;0
0.2.2.0.0.0.0.2.5.4;0.2.2.0.0.0.0.2.5.4.1;100 / 100;0
0.2.2.0.0.0.0.2.5.5;0.2.2.0.0.0.0.2.5.5.2;100 / 100;0
0.2.2.0.0.0.0.2.5.5;0.2.2.0.0.0.0.2.5.5.5;100 / 100;0
0.2.2.0.0.0.0.2.6.0;0.2.2.0.0.0.0.2.6.0.4;100 / 100;0
0.2.2.0.0.0.0.2.6.0;0.2.2.0.0.0.0.2.6.0.5;100 / 100;0
0.2.2.0.0.0.0.2.6.0;0.2.2.0.0.0.0.2.6.0.9;100 / 100;0
0.2.2.0.0.0.0.2.6.1;0.2.2.0.0.0.0.2.6.1.3;100 / 100;0
0.2.2.0.0.0.0.2.6.1;0.2.2.0.0.0.0.2.6.1.5;100 / 100;0
0.2.2.0.0.0.0.2.6.2;0.2.2.0.0.0.0.2.6.2.0;100 / 100;0
0.2.2.0.0.0.0.2.6.2;0.2.2.0.0.0.0.2.6.2.7;100 / 100;0
0.2.2.0.0.0.0.2.6.3;0.2.2.0.0.0.0.2.6.3.1;100 / 100;0
0.2.2.0.0.0.0.2.6.3;0.2.2.0.0.0.0.2.6.3.3;100 / 100;0
0.2.2.0.0.0.0.2.6.4;0.2.2.0.0.0.0.2.6.4.0;100 / 100;0
0.2.2.0.0.0.0.2.6.4;0.2.2.0.0.0.0.2.6.4.4;100 / 100;0
0.2.2.0.0.0.0.2.6.5;0.2.2.0.0.0.0.2.6.5.3;100 / 100;0
0.2.2.0.0.0.0.2.6.5;0.2.2.0.0.0.0.2.6.5.5;100 / 100;0
0.2.2.0.0.0.0.2.7.0;0.2.2.0.0.0.0.2.7.0.1;200 / 200;0
0.2.2.0.0.0.0.2.7.0;0.2.2.0.0.0.0.2.7.0.3;100 / 100;0
0.2.2.0.0.0.0.2.7.1;0.2.2.0.0.0.0.2.7.1.0;100 / 100;0
0.2.2.0.0.0.0.2.7.1;0.2.2.0.0.0.0.2.7.1.1;100 / 100;0
0.2.2.0.0.0.0.2.7.2;0.2.2.0.0.0.0.2.7.2.7;100 / 100;0
0.2.2.0.0.0.0.2.7.2;0.2.2.0.0.0.0.2.7.2.9;100 / 100;0
0.2.2.0.0.0.0.2.7.3;0.2.2.0.0.0.0.2.7.3.1;100 / 100;0
0.2.2.0.0.0.0.2.7.3;0.2.2.0.0.0.0.2.7.3.8;100 / 100;0
0.2.2.0.0.0.0.2.7.4;0.2.2.0.0.0.0.2.7.4.8;100 / 100;0
0.2.2.0.0.0.0.2.7.4;0.2.2.0.0.0.0.2.7.4.9;100 / 100;0
0.2.2.0.0.0.0.2.7.5;0.2.2.0.0.0.0.2.7.5.8;100 / 100;0
0.2.2.0.0.0.0.2.7.5;0.2.2.0.0.0.0.2.7.5.9;100 / 100;0
0.2.2.0.0.0.0.3.0.0;0.2.2.0.0.0.0.3.0.0.0;100 / 100;0
0.2.2.0.0.0.0.3.0.0;0.2.2.0.0.0.0.3.0.0.8;200 / 200;0
0.2.2.0.0.0.0.3.0.1;0.2.2.0.0.0.0.3.0.1.0;100 / 100;0
0.2.2.0.0.0.0.3.0.1;0.2.2.0.0.0.0.3.0.1.3;100 / 100;0
0.2.2.0.0.0.0.3.0.1;0.2.2.0.0.0.0.3.0.1.4;100 / 100;0
0.2.2.0.0.0.0.3.0.2;0.2.2.0.0.0.0.3.0.2.6;100 / 100;0
0.2.2.0.0.0.0.3.0.2;0.2.2.0.0.0.0.3.0.2.7;100 / 100;0
0.2.2.0.0.0.0.3.0.3;0.2.2.0.0.0.0.3.0.3.6;100 / 100;0
0.2.2.0.0.0.0.3.0.3;0.2.2.0.0.0.0.3.0.3.9;100 / 100;0
0.2.2.0.0.0.0.3.0.4;0.2.2.0.0.0.0.3.0.4.5;100 / 100;0
0.2.2.0.0.0.0.3.0.4;0.2.2.0.0.0.0.3.0.4.6;100 / 100;0
0.2.2.0.0.0.0.3.0.5;0.2.2.0.0.0.0.3.0.5.6;200 / 200;0
0.2.2.0.0.0.0.3.1.0;0.2.2.0.0.0.0.3.1.0.2;100 / 100;0
0.2.2.0.0.0.0.3.1.0;0.2.2.0.0.0.0.3.1.0.9;200 / 200;0
0.2.2.0.0.0.0.3.1.1;0.2.2.0.0.0.0.3.1.1.1;100 / 100;0
0.2.2.0.0.0.0.3.1.1;0.2.2.0.0.0.0.3.1.1.4;100 / 100;0
0.2.2.0.0.0.0.3.1.1;0.2.2.0.0.0.0.3.1.1.9;100 / 100;0
0.2.2.0.0.0.0.3.1.2;0.2.2.0.0.0.0.3.1.2.1;100 / 100;0
0.2.2.0.0.0.0.3.1.2;0.2.2.0.0.0.0.3.1.2.3;100 / 100;0
0.2.2.0.0.0.0.3.1.3;0.2.2.0.0.0.0.3.1.3.6;100 / 100;0
0.2.2.0.0.0.0.3.1.3;0.2.2.0.0.0.0.3.1.3.9;100 / 100;0
0.2.2.0.0.0.0.3.1.4;0.2.2.0.0.0.0.3.1.4.0;100 / 100;0
0.2.2.0.0.0.0.3.1.4;0.2.2.0.0.0.0.3.1.4.8;100 / 100;0
